nx0,nx1,nx2,nx3,nx4,nx5,nx6,nx7,nx8,nx9,nx10,nx11,nx12,nx13,nx14,nx15,nx16,nx17,nx18,nx19,nx20,ny0,ny1,ny2,ny3,ny4,ny5,ny6,ny7,ny8,ny9,ny10,ny11,ny12,ny13,ny14,ny15,ny16,ny17,ny18,ny19,ny20,dist0,dist1,dist2,dist3,dist4,angle,label
0.0,0.0,-0.1167637385554853,-0.1165344493891267,-0.1951249470305606,-0.2815043322183133,-0.2208783803569525,-0.4306545979745039,-0.1659566141339177,-0.4977503235876059,-0.0831380883643077,-0.5220237267271882,-0.0991901995774495,-0.7296014658673017,-0.1199201035735697,-0.851779807325383,-0.1343399483450104,-0.958470980970602,0.0056167165620507,-0.5162932335956923,0.0152337745728125,-0.7377601940346048,0.0208566340012887,-0.8783463692097,0.0263084279538735,-0.9999977595609376,0.0886449010335727,-0.4686893573128339,0.0958535547838356,-0.6608402222094566,0.0995494237227637,-0.7819260014575423,0.1010361309382965,-0.8890138573792133,0.1661153938769581,-0.3894491847766216,0.1790665594104189,-0.5459029180909462,0.1793794449763934,-0.6444019116549584,0.1762826390545209,-0.73639347302523,0.2341895916981995,0.4319866573856989,0.4464945214855667,0.3993577925495476,0.3379691965145989,-1.710049859993383,Up
0.0,0.0,-0.1094831145201835,-0.135242498743978,-0.1716267626367189,-0.3062049264109454,-0.1896664480222002,-0.4460313627982509,-0.1782944879727519,-0.567453006263149,-0.0614376769209921,-0.517111119995215,-0.074933348006231,-0.7263214938198282,-0.0884196641166877,-0.8507196662681005,-0.0947226771964191,-0.959899205268588,0.0303181556673555,-0.5086558039145133,0.0478591286647945,-0.7343821880769666,0.0595610162755793,-0.8773933345766046,0.0708616940523907,-0.9999977894305268,0.1109888701795093,-0.4563365922021006,0.1296295138745974,-0.6585704606427608,0.1400389656031344,-0.7841077000909343,0.1479103204410874,-0.8956935757738044,0.1836228707924174,-0.3709977452735786,0.2074253524040044,-0.5245787615552389,0.2162704151805659,-0.628060462112264,0.2212218320445672,-0.7246292974658973,0.2690727620749129,0.4363407269745368,0.4535054668320818,0.4106742752527745,0.3427377055806927,-1.6691576965323875,Up
0.0,0.0,-0.1120058808092192,-0.1337853020613761,-0.1757235404724206,-0.3061702798573421,-0.1942889497315781,-0.4451521570059564,-0.1830280176328176,-0.565827054425325,-0.0657596076824631,-0.522273598606688,-0.0789998183110251,-0.7307026639313072,-0.0939432726740943,-0.8539221791113926,-0.1028671714845633,-0.9620564124360144,0.0254658849937901,-0.5133628380539674,0.04193377140341,-0.7376621961345191,0.0524568589470184,-0.8791563052385003,0.0621866584877764,-0.9999977957661188,0.1059170866382848,-0.4606743516228441,0.1225708793950451,-0.6608910204853607,0.1315415504030985,-0.7853323936360505,0.137947764881235,-0.8959309042752573,0.1787720104177898,-0.3752026275449402,0.2001203654332206,-0.5294096433027501,0.2068556932679554,-0.6320814488945942,0.2102359042214726,-0.7284148334182836,0.2697956836495287,0.4389462885339175,0.4545477379138001,0.4112488752225423,0.3439504723095339,-1.6773158797744518,Up
0.0,0.0,-0.1220095621236171,-0.1183516562200381,-0.2066631350785261,-0.2646891934779516,-0.2292406350522368,-0.3820827199507379,-0.2082520300725794,-0.497752117378557,-0.0696948651179683,-0.5162112149810174,-0.0784863396775853,-0.7436172915249503,-0.0871382358799896,-0.8818315365597829,-0.0869081277850667,-0.999997648859189,0.0365108113852247,-0.4806244795872186,0.0666680047390164,-0.6648955184737533,0.0899773101157036,-0.7686119074677411,0.1060219543884282,-0.8463396752099931,0.1265290420634846,-0.3986244369473915,0.1659295178319672,-0.5461147569025252,0.1784765751174294,-0.603411392260493,0.1717613986908071,-0.6349273725134151,0.2045363869369004,-0.286396711080602,0.2464191432689449,-0.4115167965141509,0.2562463845335406,-0.4735871237999217,0.2481251943941526,-0.5195347494385026,0.2294890219652474,0.4269276685006385,0.3627832783266361,0.2797577059758202,0.2448790556401225,-1.6574868372998486,Up
0.0,0.0,-0.1146461264470534,-0.1191644448696149,-0.1811337973440724,-0.2814653476735941,-0.1967418001105035,-0.4034962584024158,-0.1526301278025123,-0.5097947596215151,-0.0551217363361544,-0.522597222209508,-0.0543505490215252,-0.7472373353734052,-0.0527437518733084,-0.8894285269697935,-0.0418855313188487,-0.9999977435688604,0.0444067516537003,-0.4848036640416172,0.1099227050152821,-0.6847546201539286,0.0930460224548334,-0.6329251569734784,0.0587792945889169,-0.5376767989279485,0.1303593033467318,-0.4108302040366552,0.1894024747252028,-0.5772393537385526,0.158818186460707,-0.5252616784163652,0.1122037194652492,-0.4300325529808793,0.2035399225390431,-0.3029321683332718,0.2723555462140384,-0.426302637076343,0.2574093873219167,-0.4442073900645952,0.2152891643630212,-0.4165999870498383,0.2358382837143455,0.4435653020746417,0.2397060334647263,0.1969612962641267,0.2078238764930251,-1.6126574835849024,Up
0.0,0.0,-0.115011095528932,-0.1226751515198299,-0.1782496085869321,-0.2878793274579201,-0.1965012601476855,-0.4105282120166006,-0.1524600092518199,-0.5135323579678504,-0.053421236328385,-0.5286727147834704,-0.05296344071978,-0.7523077457985601,-0.0524708011831195,-0.8923626465871104,-0.0427461288930672,-0.9999977515995876,0.0444521412167038,-0.4896355880167949,0.1033415959929556,-0.6791572073296559,0.0818455726849187,-0.6261419027631164,0.0452181715734914,-0.5309147875387289,0.1295879188158097,-0.4159345154846151,0.1856440261807241,-0.5786858129027116,0.1529239695553886,-0.5290584102640223,0.1056232032050462,-0.4341451584223494,0.2032235919753316,-0.3079628315286334,0.2709013554827003,-0.4273724369141308,0.2541859191038672,-0.4465605860489277,0.2104401715209331,-0.4181681452880755,0.2382520659606051,0.4451657929105883,0.2369848927569145,0.1987230540942321,0.2082076813487015,-1.6135165444384618,Up
0.0,0.0,-0.1106670976914684,-0.1320493840675579,-0.1790199849566935,-0.2825964050610067,-0.2050662169214159,-0.4150455705279307,-0.1530429016004457,-0.5055182012733289,-0.059593807419152,-0.5140353890427195,-0.0626162418743852,-0.7399881352333557,-0.0665730789148761,-0.8713804794674262,-0.0579165695047071,-0.9846432750627546,0.0305397390387633,-0.4976210460265939,0.0547198549455221,-0.7278485207772362,0.0666869180129019,-0.8731703399765998,0.083695554902973,-0.9999978516275176,0.1105645272555645,-0.4293909615679006,0.1432675933157534,-0.6130025421802862,0.0951072522019188,-0.5442129942578419,0.0542502846727882,-0.4597286330063437,0.1789078105473903,-0.3248029229321998,0.2044008536443159,-0.4456786601881348,0.1605619164012076,-0.460331250323902,0.1118868023131731,-0.4472911032953794,0.2458497542608339,0.4591127164318963,0.4670950815260098,0.2154740266352594,0.2146148550796255,-1.6295484825448192,Up
0.0,0.0,-0.1143207594656666,-0.1290147392021417,-0.1852225625562767,-0.2820397535272727,-0.211051033438431,-0.415856753170847,-0.1560135725006601,-0.506272385255846,-0.0654036931212382,-0.5145332232679711,-0.0722390666852622,-0.737479111104705,-0.0800319394705722,-0.8686853269705289,-0.0762437962655217,-0.9817510537682308,0.0272793556635639,-0.4993978541076852,0.052280895400062,-0.724520390080338,0.0640198255821872,-0.8713630637978772,0.079403492341557,-0.9999978460483702,0.1088207237134684,-0.4300401436872826,0.1394967751262366,-0.6094404228317436,0.090561092881153,-0.5406868946767435,0.0490278630497072,-0.45629485450168,0.177965570938793,-0.3243427829471913,0.2021673972602481,-0.43743746068005,0.1605951382301873,-0.4536106983982438,0.1143966353090268,-0.4436791795914558,0.2459507185290415,0.4571630928688736,0.4657232515424324,0.2130601526077286,0.2127205167229977,-1.648301786917067,Up
0.0,0.0,-0.1154573997916856,-0.1167202447080021,-0.1874138170117384,-0.2861990242694589,-0.2138835116613642,-0.4211236279687742,-0.1634606649323136,-0.5419538683626193,-0.0668821693987069,-0.5274348107299525,-0.0698130829570743,-0.7502340284085395,-0.075021272835459,-0.8881192742691258,-0.0658873392716459,-0.9999978076343196,0.021933436534455,-0.4938114341578484,0.0786217660038436,-0.7090953916975408,0.0472726602226721,-0.662501066321785,0.0123974154491698,-0.5748521283742266,0.1035795488486493,-0.4284142574773761,0.1533311171903739,-0.6118154318105828,0.1017670841353515,-0.5602770110903699,0.0570270395297251,-0.463033509577962,0.1785316945151585,-0.3309141099161639,0.2268532843884176,-0.491841767205899,0.1811472888699796,-0.4780275714812011,0.1300649245195869,-0.4042253673775628,0.2581997892586438,0.4571162746609395,0.2622672855017288,0.2127984450267098,0.1936881147310976,-1.6365887153731822,Up
0.0,0.0,-0.1153757307184947,-0.1159809543165285,-0.1891094293834547,-0.2814658162033379,-0.2154092530097102,-0.4139027949058321,-0.1642097753419917,-0.5329558883310107,-0.0686886827193051,-0.5285967312764552,-0.0728834224445854,-0.7523439358177427,-0.0781298299514577,-0.8884782721573151,-0.0682725259385081,-0.9999978002671074,0.0199405179607804,-0.495265247866285,0.0760154807872696,-0.7119177266464798,0.0441088164498534,-0.6633697734204935,0.0104344691512824,-0.5752778791322498,0.1011668742802544,-0.4300670899794874,0.1487689689628664,-0.6125100128980319,0.0954416373583,-0.5581064951382095,0.0519956036831563,-0.4607193838311174,0.1754079852771881,-0.3326680472713074,0.2206169817987706,-0.4927982012413711,0.173619848485597,-0.4776345704875151,0.1239216295261727,-0.4049681422055696,0.2535216273433033,0.4556578974454441,0.2615647127829633,0.2107729292107259,0.1925252620737622,-1.6389632220110022,Up
